Size,StraightTimePenalty,RotationPenalty,TotalCells,DeadEndCount,JunctionCount,Degree0Count,Degree1Count,Degree2Count,Degree3Count,Degree4Count,CorridorCellCount,CornerCellCount,CorridorSegmentCount,AverageCorridorLength,LongestStraightCorridor,DeadEndChainDepthAvg,DeadEndChainDepthMax,DeadEndChainCount,DeadEndChainTotal,DeadEndRatio,GoalDirectionOpenness,GoalAlignedEdges,TotalOpenEdges,OpenEdgeDensity,AverageBranchingFactor,BranchingFactorStd,ShortestPathLength,ShortestPathTurns,ReachableCellCount,BFS_TimeSeconds,BFS_VisitedNodes,BFS_ExpandedNodes,BFS_PathLength,BFS_PathTurns,BFS_PathCost,DFS_TimeSeconds,DFS_VisitedNodes,DFS_ExpandedNodes,DFS_PathLength,DFS_PathTurns,DFS_PathCost,Astar_TimeSeconds,Astar_VisitedNodes,Astar_ExpandedNodes,Astar_PathLength,Astar_PathTurns,Astar_PathCost
7,100,150,49,7,4,0,7,38,3,1,18,20,12,1.5,4,5,20,7,35,0.1429,0.5,48,96,0.4898,1.9592,0.5330,24,17,49,6.65,31,29,24,17,24,8.2,45,44,24,17,24,3.9,26,26,24,17,24
7,100,150,49,6,4,0,6,39,4,0,8,31,7,1.14,2,3.67,12,6,22,0.1224,0.5,48,96,0.4898,1.9592,0.4499,20,17,49,7.45,26,25,20,17,20,9.45,46,45,20,17,20,5.5,23,23,20,17,20
7,100,150,49,7,5,0,7,37,5,0,20,17,11,1.82,4,2.86,12,7,20,0.1429,0.5,48,96,0.4898,1.9592,0.4932,32,16,49,6.9,39,39,32,16,32,4.4,36,34,32,16,32,7.1,37,37,32,16,32
7,100,150,49,6,4,0,6,39,4,0,13,26,9,1.44,3,5.83,20,6,35,0.1224,0.5,48,96,0.4898,1.9592,0.4499,28,21,49,10.3,36,35,28,21,28,7.3,44,42,28,21,28,6.5,32,32,28,21,28
7,100,150,49,6,4,0,6,39,4,0,19,20,9,2.11,5,5.33,21,6,32,0.1224,0.5,48,96,0.4898,1.9592,0.4499,22,14,49,3.3,25,24,22,14,22,3.05,24,23,22,14,22,3.05,23,23,22,14,22
7,100,150,49,6,4,0,6,39,4,0,22,17,11,2,4,4.33,9,6,26,0.1224,0.5,48,96,0.4898,1.9592,0.4499,34,17,49,20.2,49,49,34,17,34,6.3,45,43,34,17,34,19,43,43,34,17,34
7,100,150,49,8,6,0,8,35,6,0,15,20,10,1.5,4,3,15,8,24,0.1633,0.5,48,96,0.4898,1.9592,0.5330,34,20,49,8.4,43,42,34,20,34,7.5,49,46,34,20,34,10.3,39,39,34,20,34
7,100,150,49,7,5,0,7,37,5,0,16,21,10,1.6,3,2.71,9,7,19,0.1429,0.5,48,96,0.4898,1.9592,0.4932,28,16,49,4.25,32,31,28,16,28,3.75,31,29,28,16,28,5.35,30,30,28,16,28
7,100,150,49,5,3,0,5,41,3,0,17,24,13,1.31,4,6.6,13,5,33,0.1020,0.5,48,96,0.4898,1.9592,0.4020,12,7,49,1.7,14,13,12,7,12,5.35,26,26,12,7,12,1.7,13,13,12,7,12
7,100,150,49,4,2,0,4,43,2,0,18,25,11,1.64,4,9.75,23,4,39,0.0816,0.5,48,96,0.4898,1.9592,0.3475,38,23,49,17.9,49,49,38,23,38,5.1,41,39,38,23,38,19.9,45,45,38,23,38
7,100,150,49,6,4,0,6,39,4,0,20,19,9,2.22,4,3.5,11,6,21,0.1224,0.5,48,96,0.4898,1.9592,0.4499,12,6,49,1.9,15,14,12,6,12,1.65,14,13,12,6,12,1.65,13,13,12,6,12
7,100,150,49,6,4,0,6,39,4,0,16,23,12,1.33,2,5,12,6,30,0.1224,0.5,48,96,0.4898,1.9592,0.4499,30,19,49,25.7,47,46,30,19,30,6.6,42,41,30,19,30,17.2,39,39,30,19,30
7,100,150,49,7,5,0,7,37,5,0,14,23,11,1.27,4,3.57,12,7,25,0.1429,0.5,48,96,0.4898,1.9592,0.4932,40,26,49,11.75,49,49,40,26,40,6.4,49,45,40,26,40,15.9,47,47,40,26,40
7,100,150,49,7,5,0,7,37,5,0,14,23,10,1.4,3,4.29,15,7,30,0.1429,0.5,48,96,0.4898,1.9592,0.4932,26,17,49,17.5,40,38,26,17,26,4.85,34,32,26,17,26,14.2,33,33,26,17,26
7,100,150,49,8,6,0,8,35,6,0,17,18,12,1.42,3,3.75,17,8,30,0.1633,0.5,48,96,0.4898,1.9592,0.5330,26,16,49,6,33,32,26,16,26,4.3,31,30,26,16,26,4.75,29,29,26,16,26
7,100,150,49,8,6,0,8,35,6,0,13,22,9,1.44,3,2.13,6,8,17,0.1633,0.5,48,96,0.4898,1.9592,0.5330,22,12,49,4.7,26,26,22,12,22,3.5,26,25,22,12,22,4.35,24,24,22,12,22
7,100,150,49,6,4,0,6,39,4,0,16,23,11,1.45,3,4.17,15,6,25,0.1224,0.5,48,96,0.4898,1.9592,0.4499,40,23,49,10.8,49,49,40,23,40,5.3,45,41,40,23,40,14.25,48,48,40,23,40
7,100,150,49,6,4,0,6,39,4,0,9,30,8,1.13,2,6.33,25,6,38,0.1224,0.5,48,96,0.4898,1.9592,0.4499,32,26,49,17.35,42,41,32,26,32,4.65,34,33,32,26,32,6.15,35,35,32,26,32
7,100,150,49,7,5,0,7,37,5,0,14,23,11,1.27,2,3,6,7,21,0.1429,0.5,48,96,0.4898,1.9592,0.4932,22,14,49,4.75,28,27,22,14,22,3.3,26,24,22,14,22,5.65,25,25,22,14,22
7,100,150,49,7,5,0,7,37,5,0,18,19,10,1.8,5,3.29,11,7,23,0.1429,0.5,48,96,0.4898,1.9592,0.4932,26,16,49,10.35,36,35,26,16,26,7,42,40,26,16,26,7,31,31,26,16,26
7,100,150,49,8,6,0,8,35,6,0,15,20,11,1.36,4,2.13,7,8,17,0.1633,0.5,48,96,0.4898,1.9592,0.5330,34,20,49,9.25,43,42,34,20,34,4.9,39,36,34,20,34,5.9,37,37,34,20,34
7,100,150,49,7,5,0,7,37,5,0,14,23,11,1.27,2,3.71,10,7,26,0.1429,0.5,48,96,0.4898,1.9592,0.4932,22,14,49,15.65,35,33,22,14,22,7.5,42,40,22,14,22,12.55,29,29,22,14,22
7,100,150,49,7,5,0,7,37,5,0,11,26,9,1.22,2,2.57,8,7,18,0.1429,0.5,48,96,0.4898,1.9592,0.4932,22,16,49,6.95,30,29,22,16,22,3.6,27,25,22,16,22,6.85,26,26,22,16,22
7,100,150,49,5,3,0,5,41,3,0,24,17,11,2.18,5,7.4,20,5,37,0.1020,0.5,48,96,0.4898,1.9592,0.4020,24,10,49,7.15,31,30,24,10,24,3.05,26,25,24,10,24,3.05,25,25,24,10,24
7,100,150,49,8,6,0,8,35,6,0,9,26,7,1.29,3,4.25,15,8,34,0.1633,0.5,48,96,0.4898,1.9592,0.5330,38,28,49,12.25,48,48,38,28,38,7.15,48,46,38,28,38,12.75,48,48,38,28,38
7,100,150,49,5,3,0,5,41,3,0,13,28,8,1.63,5,7.4,16,5,37,0.1020,0.5,48,96,0.4898,1.9592,0.4020,26,21,49,11.2,35,34,26,21,26,4.05,29,28,26,21,26,4.55,29,29,26,21,26
7,100,150,49,9,7,0,9,33,7,0,13,20,7,1.86,4,2.22,8,9,20,0.1837,0.5,48,96,0.4898,1.9592,0.5700,22,16,49,3.9,26,25,22,16,22,3.65,26,25,22,16,22,6.15,25,25,22,16,22
7,100,150,49,5,3,0,5,41,3,0,15,26,8,1.88,5,7.4,33,5,37,0.1020,0.5,48,96,0.4898,1.9592,0.4020,36,23,49,5.5,38,38,36,23,36,5.25,38,38,36,23,36,4.9,37,37,36,23,36
7,100,150,49,10,7,0,10,32,6,1,15,17,11,1.36,3,2.1,4,10,21,0.2041,0.5,48,96,0.4898,1.9592,0.6376,16,10,49,4,21,20,16,10,16,3.05,21,20,16,10,16,5.25,19,19,16,10,16
7,100,150,49,5,3,0,5,41,3,0,20,21,11,1.82,3,7.8,25,5,39,0.1020,0.5,48,96,0.4898,1.9592,0.4020,38,22,49,10.4,46,46,38,22,38,5.3,41,40,38,22,38,6.25,41,41,38,22,38
7,100,150,49,6,4,0,6,39,4,0,12,27,11,1.09,2,5,10,6,30,0.1224,0.5,48,96,0.4898,1.9592,0.4499,16,11,49,4.8,21,21,16,11,16,2.3,19,17,16,11,16,3,18,18,16,11,16
7,100,150,49,8,6,0,8,35,6,0,14,21,9,1.56,2,3.63,17,8,29,0.1633,0.5,48,96,0.4898,1.9592,0.5330,18,12,49,2.8,21,20,18,12,18,2.55,20,19,18,12,18,2.55,19,19,18,12,18
7,100,150,49,7,5,0,7,37,5,0,13,24,9,1.44,2,3.57,17,7,25,0.1429,0.5,48,96,0.4898,1.9592,0.4932,20,13,49,4.95,25,24,20,13,20,2.8,22,21,20,13,20,2.8,21,21,20,13,20
7,100,150,49,6,4,0,6,39,4,0,14,25,11,1.27,2,4,9,6,24,0.1224,0.5,48,96,0.4898,1.9592,0.4499,32,22,49,29.1,49,49,32,22,32,7.4,46,45,32,22,32,26.05,44,44,32,22,32
7,100,150,49,7,5,0,7,37,5,0,14,23,11,1.27,2,4,11,7,28,0.1429,0.5,48,96,0.4898,1.9592,0.4932,20,13,49,24.4,34,33,20,13,20,7.35,39,38,20,13,20,6.5,24,24,20,13,20
7,100,150,49,4,2,0,4,43,2,0,18,25,10,1.8,4,8.75,13,4,35,0.0816,0.5,48,96,0.4898,1.9592,0.3475,34,19,49,38.2,49,49,34,19,34,8.2,49,49,34,19,34,42.8,48,48,34,19,34
7,100,150,49,6,4,0,6,39,4,0,12,27,8,1.5,3,5,16,6,30,0.1224,0.5,48,96,0.4898,1.9592,0.4499,18,15,49,3.65,22,21,18,15,18,2.7,20,19,18,15,18,2.7,19,19,18,15,18
7,100,150,49,4,2,0,4,43,2,0,18,25,13,1.38,3,9,19,4,36,0.0816,0.5,48,96,0.4898,1.9592,0.3475,22,13,49,4.5,26,25,22,13,22,6.35,36,36,22,13,22,3,23,23,22,13,22
7,100,150,49,7,5,0,7,37,5,0,19,18,10,1.9,5,4.14,17,7,29,0.1429,0.5,48,96,0.4898,1.9592,0.4932,28,13,49,32.8,45,43,28,13,28,8.3,48,47,28,13,28,11,33,33,28,13,28
7,100,150,49,8,6,0,8,35,6,0,10,25,8,1.25,2,1.75,4,8,14,0.1633,0.5,48,96,0.4898,1.9592,0.5330,24,17,49,4.4,27,27,24,17,24,3.9,27,27,24,17,24,4.9,27,27,24,17,24
7,100,150,49,6,4,0,6,39,4,0,19,20,10,1.9,5,4,9,6,24,0.1224,0.5,48,96,0.4898,1.9592,0.4499,18,12,49,4.3,23,22,18,12,18,3.1,22,21,18,12,18,5.15,21,21,18,12,18
7,100,150,49,8,6,0,8,35,6,0,13,22,9,1.44,3,2.5,6,8,20,0.1633,0.5,48,96,0.4898,1.9592,0.5330,26,16,49,38.8,47,45,26,16,26,4.8,34,32,26,16,26,16.45,35,35,26,16,26
7,100,150,49,8,6,0,8,35,6,0,13,22,12,1.08,2,3.38,11,8,27,0.1633,0.5,48,96,0.4898,1.9592,0.5330,18,10,49,16.65,31,29,18,10,18,7.75,40,39,18,10,18,4.45,21,21,18,10,18
7,100,150,49,7,5,0,7,37,5,0,13,24,10,1.3,2,3.29,9,7,23,0.1429,0.5,48,96,0.4898,1.9592,0.4932,16,10,49,5.95,21,21,16,10,16,3.25,21,21,16,10,16,2.75,18,18,16,10,16
7,100,150,49,8,6,0,8,35,6,0,12,23,6,2,4,2,9,8,16,0.1633,0.5,48,96,0.4898,1.9592,0.5330,20,15,49,3.4,24,23,20,15,20,9.7,49,47,20,15,20,3.9,23,23,20,15,20
7,100,150,49,9,7,0,9,33,7,0,14,19,10,1.4,2,2.89,9,9,26,0.1837,0.5,48,96,0.4898,1.9592,0.5700,30,18,49,30.8,49,49,30,18,30,7.45,46,44,30,18,30,14.4,39,39,30,18,30
7,100,150,49,6,4,0,6,39,4,0,11,28,9,1.22,2,3.83,12,6,23,0.1224,0.5,48,96,0.4898,1.9592,0.4499,26,20,49,4.5,30,29,26,20,26,5.3,34,33,26,20,26,5.55,28,28,26,20,26
7,100,150,49,6,4,0,6,39,4,0,15,24,10,1.5,3,4.33,15,6,26,0.1224,0.5,48,96,0.4898,1.9592,0.4499,24,15,49,3.8,26,26,24,15,24,3.55,26,26,24,15,24,4.2,26,26,24,15,24
7,100,150,49,6,4,0,6,39,4,0,19,20,12,1.58,2,4.83,12,6,29,0.1224,0.5,48,96,0.4898,1.9592,0.4499,38,21,49,8.95,46,46,38,21,38,5.55,44,41,38,21,38,9.9,46,46,38,21,38
7,100,150,49,5,3,0,5,41,3,0,14,27,10,1.4,3,3.8,9,5,19,0.1020,0.5,48,96,0.4898,1.9592,0.4020,38,25,49,11.1,45,45,38,25,38,6.35,45,43,38,25,38,8.6,45,45,38,25,38
7,100,150,49,7,5,0,7,37,5,0,23,14,11,2.09,5,4.71,15,7,33,0.1429,0.5,48,96,0.4898,1.9592,0.4932,14,5,49,7.25,23,20,14,5,14,6.5,34,33,14,5,14,2.3,16,16,14,5,14
7,100,150,49,7,5,0,7,37,5,0,13,24,9,1.44,3,3.71,11,7,26,0.1429,0.5,48,96,0.4898,1.9592,0.4932,34,23,49,17.3,49,47,34,23,34,7.05,46,44,34,23,34,15.45,41,41,34,23,34
7,100,150,49,4,2,0,4,43,2,0,21,22,11,1.91,5,7.25,13,4,29,0.0816,0.5,48,96,0.4898,1.9592,0.3475,36,19,49,7.7,41,41,36,19,36,5.8,41,41,36,19,36,7.3,39,39,36,19,36
7,100,150,49,6,4,0,6,39,4,0,17,22,11,1.55,4,3.83,11,6,23,0.1224,0.5,48,96,0.4898,1.9592,0.4499,24,12,49,4.9,29,28,24,12,24,6.85,40,39,24,12,24,3.65,26,26,24,12,24
7,100,150,49,6,4,0,6,39,4,0,19,20,13,1.46,4,3.83,11,6,23,0.1224,0.5,48,96,0.4898,1.9592,0.4499,22,13,49,27.4,36,35,22,13,22,5.4,34,33,22,13,22,8.4,26,26,22,13,22
7,100,150,49,6,4,0,6,39,4,0,15,24,12,1.25,2,4.67,15,6,28,0.1224,0.5,48,96,0.4898,1.9592,0.4499,22,11,49,5.9,29,28,22,11,22,3.55,27,25,22,11,22,8,27,27,22,11,22
7,100,150,49,6,4,0,6,39,4,0,16,23,12,1.33,3,4,9,6,24,0.1224,0.5,48,96,0.4898,1.9592,0.4499,34,22,49,18.95,47,46,34,22,34,5.65,41,39,34,22,34,11.15,40,40,34,22,34
7,100,150,49,8,6,0,8,35,6,0,18,17,11,1.64,5,2.63,11,8,21,0.1633,0.5,48,96,0.4898,1.9592,0.5330,32,19,49,6.45,38,37,32,19,32,6.7,44,43,32,19,32,7.75,36,36,32,19,32
7,100,150,49,7,4,0,7,38,3,1,15,23,8,1.88,3,3.86,14,7,27,0.1429,0.5,48,96,0.4898,1.9592,0.5330,24,16,49,8.4,31,31,24,16,24,4,29,28,24,16,24,5.95,27,27,24,16,24
7,100,150,49,6,4,0,6,39,4,0,13,26,11,1.18,2,4.33,11,6,26,0.1224,0.5,48,96,0.4898,1.9592,0.4499,14,9,49,5.85,19,19,14,9,14,2,16,15,14,9,14,2.7,16,16,14,9,14
7,100,150,49,7,5,0,7,37,5,0,15,22,10,1.5,4,4,15,7,28,0.1429,0.5,48,96,0.4898,1.9592,0.4932,22,13,49,4.55,27,26,22,13,22,3.25,25,24,22,13,22,3.5,24,24,22,13,22
7,100,150,49,6,4,0,6,39,4,0,15,24,9,1.67,4,5.83,17,6,35,0.1224,0.5,48,96,0.4898,1.9592,0.4499,22,15,49,7.9,28,27,22,15,22,5.85,33,33,22,15,22,3.1,23,23,22,15,22
7,100,150,49,7,5,0,7,37,5,0,16,21,12,1.33,3,3.14,8,7,22,0.1429,0.5,48,96,0.4898,1.9592,0.4932,16,10,49,6.3,23,22,16,10,16,3,21,20,16,10,16,4.25,19,19,16,10,16
7,100,150,49,7,5,0,7,37,5,0,18,19,12,1.5,4,3.86,7,7,27,0.1429,0.5,48,96,0.4898,1.9592,0.4932,30,16,49,12.25,43,41,30,16,30,6.55,42,41,30,16,30,5.1,33,33,30,16,30
7,100,150,49,6,4,0,6,39,4,0,17,22,13,1.31,2,3,7,6,18,0.1224,0.5,48,96,0.4898,1.9592,0.4499,26,16,49,11.95,35,33,26,16,26,8.45,46,46,26,16,26,5.05,29,29,26,16,26
7,100,150,49,4,2,0,4,43,2,0,19,24,8,2.38,5,5.25,10,4,21,0.0816,0.5,48,96,0.4898,1.9592,0.3475,16,9,49,2.45,18,18,16,9,16,2.2,18,17,16,9,16,3.3,18,18,16,9,16
7,100,150,49,6,4,0,6,39,4,0,15,24,8,1.88,5,3.83,10,6,23,0.1224,0.5,48,96,0.4898,1.9592,0.4499,32,19,49,44.75,49,49,32,19,32,4.3,36,33,32,19,32,43.1,48,48,32,19,32
7,100,150,49,6,4,0,6,39,4,0,17,22,9,1.89,4,5.5,23,6,33,0.1224,0.5,48,96,0.4898,1.9592,0.4499,32,23,49,8.85,40,39,32,23,32,4.5,35,33,32,23,32,8.3,35,35,32,23,32
7,100,150,49,7,5,0,7,37,5,0,17,20,10,1.7,3,3.14,9,7,22,0.1429,0.5,48,96,0.4898,1.9592,0.4932,38,21,49,8.95,46,46,38,21,38,6.35,46,44,38,21,38,12.35,44,44,38,21,38
7,100,150,49,5,3,0,5,41,3,0,18,23,13,1.38,3,4.8,11,5,24,0.1020,0.5,48,96,0.4898,1.9592,0.4020,28,17,49,5.65,32,32,28,17,28,4.35,32,31,28,17,28,5.4,31,31,28,17,28
7,100,150,49,7,5,0,7,37,5,0,15,22,10,1.5,4,3.71,17,7,26,0.1429,0.5,48,96,0.4898,1.9592,0.4932,18,11,49,2.5,20,19,18,11,18,10.05,48,48,18,11,18,2.5,19,19,18,11,18
7,100,150,49,7,5,0,7,37,5,0,17,20,10,1.7,3,2.43,5,7,17,0.1429,0.5,48,96,0.4898,1.9592,0.4932,38,23,49,11.7,49,48,38,23,38,6.45,46,44,38,23,38,13.2,45,45,38,23,38
7,100,150,49,7,4,0,7,38,3,1,14,24,11,1.27,3,4.71,17,7,33,0.1429,0.5,48,96,0.4898,1.9592,0.5330,26,17,49,21.8,40,39,26,17,26,5.1,34,33,26,17,26,5.5,29,29,26,17,26
7,100,150,49,6,4,0,6,39,4,0,17,22,12,1.42,3,4.33,15,6,26,0.1224,0.5,48,96,0.4898,1.9592,0.4499,26,13,49,7.45,31,31,26,13,26,3.4,28,27,26,13,26,12.1,31,31,26,13,26
7,100,150,49,8,6,0,8,35,6,0,12,23,9,1.33,3,2.63,11,8,21,0.1633,0.5,48,96,0.4898,1.9592,0.5330,24,16,49,19.45,38,36,24,16,24,6.45,38,37,24,16,24,5.2,28,28,24,16,24
7,100,150,49,6,4,0,6,39,4,0,17,22,13,1.31,4,3.83,8,6,23,0.1224,0.5,48,96,0.4898,1.9592,0.4499,34,20,49,18.6,48,46,34,20,34,7.4,47,46,34,20,34,7.45,38,38,34,20,34
7,100,150,49,8,6,0,8,35,6,0,17,18,10,1.7,4,3.38,8,8,27,0.1633,0.5,48,96,0.4898,1.9592,0.5330,24,14,49,14.1,38,36,24,14,24,6,37,35,24,14,24,10.85,30,30,24,14,24
7,100,150,49,7,5,0,7,37,5,0,17,20,11,1.55,4,3.14,11,7,22,0.1429,0.5,48,96,0.4898,1.9592,0.4932,32,19,49,7.25,39,38,32,19,32,5.35,38,37,32,19,32,6.55,37,37,32,19,32
7,100,150,49,7,5,0,7,37,5,0,15,22,10,1.5,4,4.57,17,7,32,0.1429,0.5,48,96,0.4898,1.9592,0.4932,18,11,49,2.75,21,20,18,11,18,2.5,20,19,18,11,18,2.5,19,19,18,11,18
7,100,150,49,6,4,0,6,39,4,0,20,19,14,1.43,3,5.67,13,6,34,0.1224,0.5,48,96,0.4898,1.9592,0.4499,20,11,49,33.15,38,36,20,11,20,5.85,35,34,20,11,20,9.1,26,26,20,11,20
7,100,150,49,7,5,0,7,37,5,0,10,27,8,1.25,2,3.14,10,7,22,0.1429,0.5,48,96,0.4898,1.9592,0.4932,22,18,49,8.75,31,30,22,18,22,9.1,47,45,22,18,22,7.45,27,27,22,18,22
7,100,150,49,9,7,0,9,33,7,0,13,20,11,1.18,3,2.67,12,9,24,0.1837,0.5,48,96,0.4898,1.9592,0.5700,28,17,49,6.3,35,34,28,17,28,4.05,32,30,28,17,28,8.1,32,32,28,17,28
7,100,150,49,9,7,0,9,33,7,0,14,19,9,1.56,2,2.11,7,9,19,0.1837,0.5,48,96,0.4898,1.9592,0.5700,28,17,49,6.65,35,35,28,17,28,4.85,35,33,28,17,28,10.45,34,34,28,17,28
7,100,150,49,8,6,0,8,35,6,0,11,24,9,1.22,2,3.63,13,8,29,0.1633,0.5,48,96,0.4898,1.9592,0.5330,14,10,49,2.3,17,16,14,10,14,2.05,16,15,14,10,14,2.05,15,15,14,10,14
7,100,150,49,8,6,0,8,35,6,0,9,26,7,1.29,2,3.13,15,8,25,0.1633,0.5,48,96,0.4898,1.9592,0.5330,34,23,49,18.35,48,48,34,23,34,6.95,46,43,34,23,34,10.7,42,42,34,23,34
7,100,150,49,6,4,0,6,39,4,0,12,27,11,1.09,2,4.67,13,6,28,0.1224,0.5,48,96,0.4898,1.9592,0.4499,38,27,49,10.4,47,47,38,27,38,6.2,45,43,38,27,38,11.8,45,45,38,27,38
7,100,150,49,6,4,0,6,39,4,0,20,19,13,1.54,4,4.33,14,6,26,0.1224,0.5,48,96,0.4898,1.9592,0.4499,38,18,49,9.65,47,46,38,18,38,6.55,47,45,38,18,38,7.6,44,44,38,18,38
7,100,150,49,6,4,0,6,39,4,0,16,23,9,1.78,4,6.17,27,6,37,0.1224,0.5,48,96,0.4898,1.9592,0.4499,16,9,49,2.2,17,17,16,9,16,2.2,17,17,16,9,16,2.2,17,17,16,9,16
7,100,150,49,6,4,0,6,39,4,0,15,24,10,1.5,3,5.5,11,6,33,0.1224,0.5,48,96,0.4898,1.9592,0.4499,32,20,49,21.55,48,47,32,20,32,7.65,47,45,32,20,32,20.55,43,43,32,20,32
7,100,150,49,7,5,0,7,37,5,0,18,19,12,1.5,2,4.14,10,7,29,0.1429,0.5,48,96,0.4898,1.9592,0.4932,38,21,49,12.25,49,49,38,21,38,5.8,45,42,38,21,38,21.15,49,49,38,21,38
7,100,150,49,5,3,0,5,41,3,0,16,25,11,1.45,3,3,8,5,15,0.1020,0.5,48,96,0.4898,1.9592,0.4020,42,26,49,6.4,46,45,42,26,42,6.45,47,46,42,26,42,6.9,45,45,42,26,42
7,100,150,49,4,2,0,4,43,2,0,18,25,12,1.5,4,10,18,4,40,0.0816,0.5,48,96,0.4898,1.9592,0.3475,16,8,49,6.95,22,21,16,8,16,4.7,27,27,16,8,16,2.15,17,17,16,8,16
7,100,150,49,6,4,0,6,39,4,0,17,22,12,1.42,2,3.83,6,6,23,0.1224,0.5,48,96,0.4898,1.9592,0.4499,30,22,49,15.4,40,39,30,22,30,5.85,39,38,30,22,30,7.35,34,34,30,22,30
7,100,150,49,7,5,0,7,37,5,0,14,23,10,1.4,3,3.14,7,7,22,0.1429,0.5,48,96,0.4898,1.9592,0.4932,32,21,49,20.05,49,48,32,21,32,4.85,38,35,32,21,32,32.3,45,45,32,21,32
7,100,150,49,8,6,0,8,35,6,0,14,21,13,1.08,2,3.13,13,8,25,0.1633,0.5,48,96,0.4898,1.9592,0.5330,14,9,49,2,16,15,14,9,14,5.65,29,29,14,9,14,2,15,15,14,9,14
7,100,150,49,8,6,0,8,35,6,0,15,20,9,1.67,3,2.25,6,8,18,0.1633,0.5,48,96,0.4898,1.9592,0.5330,18,11,49,4.5,23,22,18,11,18,6.1,33,33,18,11,18,4.5,20,20,18,11,18
7,100,150,49,5,3,0,5,41,3,0,20,21,11,1.82,3,7.2,21,5,36,0.1020,0.5,48,96,0.4898,1.9592,0.4020,22,12,49,2.95,24,23,22,12,22,9.2,48,48,22,12,22,2.95,23,23,22,12,22
7,100,150,49,6,4,0,6,39,4,0,15,24,14,1.07,2,6,18,6,36,0.1224,0.5,48,96,0.4898,1.9592,0.4499,20,12,49,3.7,24,23,20,12,20,2.75,22,21,20,12,20,2.75,21,21,20,12,20
7,100,150,49,7,5,0,7,37,5,0,17,20,12,1.42,4,3,9,7,21,0.1429,0.5,48,96,0.4898,1.9592,0.4932,26,14,49,5.85,32,31,26,14,26,3.45,29,27,26,14,26,5.45,28,28,26,14,26
7,100,150,49,7,4,0,7,38,3,1,15,23,12,1.25,3,5.14,24,7,36,0.1429,0.5,48,96,0.4898,1.9592,0.5330,34,23,49,12.65,46,45,34,23,34,4.95,39,36,34,23,34,5.9,36,36,34,23,34
7,100,150,49,6,4,0,6,39,4,0,24,15,12,2,5,2.5,5,6,15,0.1224,0.5,48,96,0.4898,1.9592,0.4499,32,14,49,4.8,35,35,32,14,32,4.3,35,34,32,14,32,5.05,34,34,32,14,32
7,100,150,49,7,5,0,7,37,5,0,16,21,9,1.78,3,4.71,14,7,33,0.1429,0.5,48,96,0.4898,1.9592,0.4932,30,18,49,24.4,49,49,30,18,30,6.05,41,39,30,18,30,18.9,42,42,30,18,30
7,100,150,49,6,4,0,6,39,4,0,18,21,11,1.64,3,5.67,20,6,34,0.1224,0.5,48,96,0.4898,1.9592,0.4499,26,14,49,12.5,34,33,26,14,26,7.5,44,43,26,14,26,4.35,28,28,26,14,26
7,100,150,49,8,6,0,8,35,6,0,14,21,12,1.17,2,2.88,7,8,23,0.1633,0.5,48,96,0.4898,1.9592,0.5330,18,12,49,5.35,24,24,18,12,18,3.1,22,21,18,12,18,8.05,22,22,18,12,18
7,100,150,49,8,6,0,8,35,6,0,10,25,7,1.43,2,3.38,11,8,27,0.1633,0.5,48,96,0.4898,1.9592,0.5330,16,11,49,7.85,25,22,16,11,16,5.3,29,28,16,11,16,3,18,18,16,11,16
7,100,150,49,5,3,0,5,41,3,0,22,19,10,2.2,4,6.6,12,5,33,0.1020,0.5,48,96,0.4898,1.9592,0.4020,14,8,49,2.45,17,16,14,8,14,6.95,36,36,14,8,14,1.95,15,15,14,8,14
7,100,150,49,6,4,0,6,39,4,0,14,25,10,1.4,2,4.33,13,6,26,0.1224,0.5,48,96,0.4898,1.9592,0.4499,26,20,49,5.5,30,30,26,20,26,4.2,30,29,26,20,26,7.45,29,29,26,20,26
7,100,150,49,6,4,0,6,39,4,0,18,21,12,1.5,3,3.33,11,6,20,0.1224,0.5,48,96,0.4898,1.9592,0.4499,12,6,49,1.65,14,13,12,6,12,4.45,25,25,12,6,12,1.65,13,13,12,6,12
7,100,150,49,7,5,0,7,37,5,0,15,22,8,1.88,4,3.14,7,7,22,0.1429,0.5,48,96,0.4898,1.9592,0.4932,34,19,49,12.85,46,45,34,19,34,5.15,42,38,34,19,34,7.25,39,39,34,19,34
7,100,150,49,7,5,0,7,37,5,0,17,20,14,1.21,2,3.14,9,7,22,0.1429,0.5,48,96,0.4898,1.9592,0.4932,18,12,49,6.5,25,24,18,12,18,3.55,24,23,18,12,18,6.05,22,22,18,12,18
7,100,150,49,6,4,0,6,39,4,0,18,21,13,1.38,3,5.17,15,6,31,0.1224,0.5,48,96,0.4898,1.9592,0.4499,18,10,49,7.75,27,25,18,10,18,5.65,34,32,18,10,18,9.15,22,22,18,10,18
7,100,150,49,7,5,0,7,37,5,0,13,24,9,1.44,3,3,9,7,21,0.1429,0.5,48,96,0.4898,1.9592,0.4932,16,9,49,3.95,21,20,16,9,16,2.75,20,19,16,9,16,3.3,18,18,16,9,16
7,100,150,49,6,4,0,6,39,4,0,13,26,8,1.63,3,3,11,6,18,0.1224,0.5,48,96,0.4898,1.9592,0.4499,36,26,49,27,49,49,36,26,36,5.3,40,38,36,26,36,8.25,40,40,36,26,36
